Filename,Orig_UCIQE,Orig_UIQM,UDCP_UCIQE,UDCP_UIQM,RCP_UCIQE,RCP_UIQM,IBLA_UCIQE,IBLA_UIQM
184_img_.png,67.4354226395175,10.819405112694657,71.45998510303222,10.235042623457804,74.72661189719902,15.287796157819695,74.254498254134,11.826819469580895
185_img_.png,65.57332867438276,15.713768002610298,73.76202982190601,18.45134422316612,73.17138992130059,16.534434020082994,73.30215640974507,17.27605588394106
186_img_.png,73.3461192869602,13.515063259175342,73.86282601307194,14.340325932606213,79.54168356894067,23.395293224864186,73.90622576778983,14.694123679900226
187_img_.png,54.069865636884785,11.508842930371513,74.90166993474074,17.00328479991494,72.1416541795561,13.440999441777215,74.08613930895287,12.530314227646562
188_img_.png,62.92941873022743,14.4978503766364,74.71334305521208,18.519725747225273,73.30693815118005,15.36280439339778,73.6749214140792,16.295305197124534
189_img_.png,73.39780740927921,11.125729254709546,75.98633778514989,14.926014566173912,85.64233793663564,24.8592420179651,74.58111393292164,12.34410473861196
18_img_.png,35.80983001808873,7.625150616225337,64.25022309456584,13.506700308838491,76.15539176310443,13.541625173369269,68.41246913233145,7.783351344017767
190_img_.png,55.523229629499696,13.154740775382738,74.24082047478407,20.360150434645888,65.62441889372558,15.831688558700932,72.83022946807203,14.632945519062636
191_img_.png,70.45152075374259,14.776741463658025,78.83787723408172,17.000747236347657,74.99533646658824,20.351832956605268,75.33560743732356,16.23408519723079
192_img_.png,64.08207120993421,15.513821734786063,75.98041981569054,19.73186225603573,75.87722600222814,18.842719265523655,75.03867613669713,16.887737647962055
193_img_.png,78.34329671319509,21.738901510579574,76.45603214807566,21.763236293916208,83.26187621425119,27.64805753642223,78.57658931147732,23.836791181995707
194_img_.png,62.68632224229894,14.81765909220964,75.24211867931247,17.941623166849496,72.77327013560951,17.189950067128564,73.70999012265347,16.419078827897362
1957.png,70.53757257361497,13.558552445519528,74.67734170078731,16.06260768214056,74.47926485382071,15.753657594186523,73.26642368656847,14.80006994560846
195_img_.png,52.83243560903656,10.136054842433348,77.6942191063254,17.414996668848815,73.20652988524427,15.451818407129132,75.16593283992928,10.955021508884624
196_img_.png,65.73725344700931,14.982379253230215,74.77931661014125,18.832313883319625,74.89053157740642,17.035311683139312,74.19946681598607,16.496608423347595
197_img_.png,66.93312684216954,21.29929605894035,73.87989825462836,25.205036745290098,73.68672397464753,22.87257052150033,72.47952024575129,23.88642645502958
198_img_.png,59.76059458003401,13.591941273306858,77.8333801421011,19.926516774126785,67.6653212697278,17.119557777364758,74.95158629337502,14.774763990051321
199_img_.png,71.95360745010228,13.368719028073496,80.69930032373614,18.32810826682837,76.44720104281409,19.33730458552159,76.0985292507921,14.918736031551939
