Filename,Orig_UCIQE,Orig_UIQM,SSR_UCIQE,SSR_UIQM,MSR_UCIQE,MSR_UIQM,MSRCR_UCIQE,MSRCR_UIQM
144_img_.png,51.42814950817052,10.419709477828516,59.70844351781519,8.10223740118945,62.1620599329401,10.028450044987444,62.00793816008349,9.876199598085174
145_img_.png,59.63118671232888,10.42707170150328,60.80565414406799,8.204925216800575,58.08816431953181,8.255869483379863,57.76680981178767,8.216663309456091
146_img_.png,46.766016198713835,10.383880022493683,24.564430214303012,5.184779861138011,28.163202972833655,6.237181965560224,43.10905714525197,5.564651300842096
148_img_.png,50.52855429893299,10.84364817669385,68.72983729731398,9.997322890029206,67.90732940421024,11.50267303802088,68.71612251193731,11.619953629507043
1491.png,70.592073057897,12.349942537920478,56.599937319698455,5.488837383630546,63.19800241070967,7.474938592227029,64.77939410168402,6.8700292095959625
149_img_.png,74.47960426996676,14.227565208525549,58.86073622257541,6.575094200546729,61.73600347377748,8.218230861121548,62.601342722110935,7.590301698203812
14_img_.png,73.62181678192427,16.374615529851653,27.78753091477352,6.5958780564909425,33.082399864900594,8.50958276261631,56.09224813932242,8.886459747716259
15001.png,59.940517504798,9.299837942560083,24.62012238459313,3.0187432574154514,27.029897441972217,3.418665275862307,42.70566504337849,4.317969202865331
15003.png,61.32952791312199,8.583200059745032,23.78299519962685,2.564288499458533,27.4874949807967,3.04396571877184,42.88390669850781,3.9601501758906634
15045.png,50.67736895934864,14.263274882843128,63.717390084446045,8.68305977190865,61.17717420155968,12.494867349749684,62.79573464856076,12.87791069898179
15094.png,56.6754356380747,15.335874452298103,67.20591520732772,8.743821396941803,66.6950848342922,11.253372652962831,67.49021893066765,11.404757039528564
150_img_.png,47.78042921679891,9.026714494726432,56.07803879395593,8.080076844505442,53.699852347048896,9.119518071083018,59.945202381409494,9.65241561338121
15113.png,58.01705133578604,8.67114479681926,52.61766338084974,4.773007375905539,53.52785110525189,6.6021646434267875,61.61513107915649,7.222609372150574
15136.png,51.156999709620784,12.241060618885925,54.175253690192015,6.456046648871926,57.93550717321018,9.677750125111302,64.60827813289012,10.31790153152189
